"","lagoslakeid","nh4","no2no3","tn","nh4_detectionlimit","no2no3_detectionlimit","tn_detectionlimit","sampleyear","samplemonth","tkn","tkn_detectionlimit","hu8_baseflow","hu8_no3depo","hu8_totalndepo","hu8_runoff","urban","rowcrop","pasture","forest","wetland","openh20","lake_area","maxdepth","lakeconnection","la_wa_ratio"
"142",211,8,25,NA,NA,NA,NA,1992,7,110,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"143",211,8,90,NA,NA,NA,NA,1992,9,280,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"144",211,24,50,NA,NA,NA,NA,1992,9,220,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"145",211,6,80,NA,NA,NA,NA,1992,9,130,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"146",211,10,39,NA,NA,NA,NA,1990,7,330,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"147",211,2.5,20,NA,NA,NA,NA,1993,9,140,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"148",211,6,120,NA,NA,NA,NA,1992,8,210,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"149",211,45,20,NA,NA,NA,NA,1993,9,220,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"150",211,7,80,NA,NA,NA,NA,1993,9,120,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"151",211,5,10,NA,NA,NA,NA,1993,9,180,NA,48.9907,12.9903,4.5675,18.33,NA,NA,NA,NA,NA,NA,113496.4045,97,"DR_LakeStream",0.0792029413440192
"152",212,80,10,NA,NA,NA,NA,1982,7,800,NA,62.4403,8.9036,4.6815,6.4658,0.11,0,0,90.95,6.79,1.47,6.652877193,NA,"Isolated",0.0828936174639871
"153",212,60,10,NA,NA,NA,NA,1982,9,730,NA,62.4403,8.9036,4.6815,6.4658,0.11,0,0,90.95,6.79,1.47,6.652877193,NA,"Isolated",0.0828936174639871
"154",212,90,10,NA,NA,NA,NA,1982,8,850,NA,62.4403,8.9036,4.6815,6.4658,0.11,0,0,90.95,6.79,1.47,6.652877193,NA,"Isolated",0.0828936174639871
"155",226,8,4,368,NA,NA,NA,1991,7,NA,NA,52.569,8.652,4.3834,7.8484,9.48,0,0,73.28,6.9,3.02,10.77882984,NA,"Isolated",0.508404756890363
"156",249,29,10,NA,NA,NA,NA,1993,8,200,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"157",249,87,20,NA,NA,NA,NA,1993,8,260,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"158",249,61,610,NA,NA,NA,NA,1992,8,320,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"159",249,180,60,NA,NA,NA,NA,1993,7,270,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"160",249,78,270,NA,NA,NA,NA,1992,7,170,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"161",249,26,30,NA,NA,NA,NA,1993,9,220,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"162",249,54,160,NA,NA,NA,NA,1992,9,260,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"163",249,84,250,NA,NA,NA,NA,1992,7,170,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"164",249,65,10,NA,NA,NA,NA,1993,9,190,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"165",249,51,70,NA,NA,NA,NA,1992,8,390,NA,48.9907,12.9903,4.5675,18.33,5.54,0.41,10.13,71.13,6.8,0.44,30.0086238,NA,"DR_Stream",0.00994435592050315
"166",260,50,50,NA,NA,50,NA,2009,7,580,100,53.4963,8.1166,3.895,10.858,4.23,0,0.09,37.93,41.89,1.56,1274.546815,14,"DR_LakeStream",0.183811472399156
"167",262,8,45,532,NA,NA,NA,1991,7,NA,NA,55.7659,7.999,3.9836,8.423,11.3,0,0,76.26,0,8.47,6.356995995,NA,"Isolated",0.406138098126269
"168",284,5,5,151,25.8,20,20,2007,8,NA,NA,51.999,10.6231,3.572,26.8051,0,0,0,92.75,4.22,0.6,6.817891799,3.3528,"DR_Stream",0.0508916398909978
"169",309,10,9,217,NA,NA,NA,1991,9,NA,NA,54.0445,10.5188,5.0007,12.2295,NA,NA,NA,NA,NA,NA,415.2141639,NA,"DR_LakeStream",0.069874931849338
"170",317,40,10,NA,NA,NA,NA,1980,9,570,NA,48.1637,8.3158,4.6555,2.4296,9.96,34.39,28.28,16.22,0.35,2.84,363.1368358,NA,"Isolated",0.638994518242018
"171",328,31,5,4600,25.8,25.8,20,2007,8,NA,NA,49.2355,12.0004,6.5836,5.4555,4.33,63.16,7.8,3.41,18.9,0.57,189.2592352,3.5,"DR_LakeStream",0.158670778646936
"172",328,1520,30,NA,NA,NA,NA,1981,9,1670,NA,49.2355,12.0004,6.5836,5.4555,4.33,63.16,7.8,3.41,18.9,0.57,189.2592352,3.5,"DR_LakeStream",0.158670778646936
"173",336,133,10,724.3,NA,NA,NA,1994,8,NA,NA,54.0445,10.5188,5.0007,12.2295,1.22,0,0,66.7,25.7,0.75,15.4175011,NA,"Isolated",0.0992771444088163
"174",336,11,10,740,NA,NA,NA,1992,7,NA,NA,54.0445,10.5188,5.0007,12.2295,1.22,0,0,66.7,25.7,0.75,15.4175011,NA,"Isolated",0.0992771444088163
"175",336,6,10,659,NA,NA,NA,1995,8,NA,NA,54.0445,10.5188,5.0007,12.2295,1.22,0,0,66.7,25.7,0.75,15.4175011,NA,"Isolated",0.0992771444088163
"176",346,16,16,299,NA,NA,NA,1991,7,NA,NA,55.3571,8.282,4.154,6.7402,4.68,0,0,77.4,14.05,3.86,5.32870453,NA,"Isolated",0.164808671077268
"177",349,67,5,1343,25.8,25.8,20,2007,7,NA,NA,47.8394,8.0348,4.5005,3.2811,16.82,57.98,15.06,3.63,2.77,1.72,8.879582303,1.1,"DR_Stream",0.01326839178929
"178",350,60,4,725,NA,NA,NA,1991,7,NA,NA,54.1202,9.2894,4.6941,13.8977,10,0,0,56,24.67,7.33,14.33984306,NA,"Isolated",1.03835646849811
"179",352,9,10,520,NA,NA,NA,1992,7,NA,NA,54.0445,10.5188,5.0007,12.2295,1.17,0,0,90.71,4.96,1.47,108.1425239,5,"Headwater",0.452693740609794
"180",352,6,10,511,NA,NA,NA,1995,8,NA,NA,54.0445,10.5188,5.0007,12.2295,1.17,0,0,90.71,4.96,1.47,108.1425239,5,"Headwater",0.452693740609794
"181",352,6,10,479.9,NA,NA,NA,1994,8,NA,NA,54.0445,10.5188,5.0007,12.2295,1.17,0,0,90.71,4.96,1.47,108.1425239,5,"Headwater",0.452693740609794
"182",356,120,20,NA,NA,NA,NA,1984,8,1200,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"183",356,40,10,NA,NA,NA,NA,1981,9,1500,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"184",356,20,20,NA,NA,NA,NA,1981,8,2600,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"185",356,30,30,NA,NA,NA,NA,1981,7,1100,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"186",356,150,20,NA,NA,NA,NA,1982,7,2600,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"187",356,560,20,NA,NA,NA,NA,1984,7,1200,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"188",356,170,40,NA,NA,NA,NA,1984,9,800,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"189",356,40,20,NA,NA,NA,NA,1982,8,2600,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"190",356,340,20,NA,NA,NA,NA,1983,8,1400,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"191",356,20,10,NA,NA,NA,NA,1981,7,700,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"192",356,160,20,NA,NA,NA,NA,1982,9,3200,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"193",356,10,20,NA,NA,NA,NA,1980,8,1100,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"194",356,50,20,NA,NA,NA,NA,1987,9,700,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"195",356,190,20,NA,NA,NA,NA,1982,7,2600,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"196",356,260,40,NA,NA,NA,NA,1987,7,1400,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"197",356,40,20,NA,NA,NA,NA,1984,8,900,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"198",356,1300,20,NA,NA,NA,NA,1983,7,1300,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"199",356,10,20,NA,NA,NA,NA,1980,7,1000,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"200",356,50,200,NA,NA,NA,NA,1984,8,900,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"201",356,130,20,NA,NA,NA,NA,1982,8,2900,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"202",356,160,20,NA,NA,NA,NA,1983,8,1400,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"203",356,1200,30,NA,NA,NA,NA,1983,9,1200,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"204",356,600,1000,NA,NA,NA,NA,1986,7,700,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"205",356,80,20,NA,NA,NA,NA,1987,8,1300,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"206",356,60,20,NA,NA,NA,NA,1986,8,3600,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"207",356,120,20,NA,NA,NA,NA,1986,9,1300,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"208",356,10,20,NA,NA,NA,NA,1980,7,700,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"209",356,800,20,NA,NA,NA,NA,1986,8,3200,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"210",356,60,30,NA,NA,NA,NA,1986,7,2300,NA,53.914,10.3948,5.4691,5.4447,92.69,0,0,6.04,0.63,0.63,26.1881256,NA,"Isolated",0.152647472232469
"211",362,18,4,590,NA,NA,NA,1991,7,NA,NA,53.4963,8.1166,3.895,10.858,0.55,0,0,46.94,49.13,1.55,28.59851926,NA,"Isolated",0.289883965102405
"212",382,60,10,NA,NA,NA,NA,1981,8,730,NA,55.7659,7.999,3.9836,8.423,NA,NA,NA,NA,NA,NA,3.971230326,NA,"Isolated",NA
"213",382,50,10,NA,NA,NA,NA,1981,7,670,NA,55.7659,7.999,3.9836,8.423,NA,NA,NA,NA,NA,NA,3.971230326,NA,"Isolated",NA
"214",382,60,10,NA,NA,NA,NA,1981,9,680,NA,55.7659,7.999,3.9836,8.423,NA,NA,NA,NA,NA,NA,3.971230326,NA,"Isolated",NA
"215",384,19,4,717,NA,NA,NA,1991,7,NA,NA,55.3571,8.282,4.154,6.7402,2.56,0,0,64.89,29.37,0.58,10.29966212,NA,"DR_Stream",0.0472861149510928
"216",386,60,10,NA,NA,NA,NA,1980,9,710,NA,57.1416,8.3219,4.5013,4.8731,5.24,25.82,27.8,31.38,3.83,1.33,846.0147634,14.63,"DR_LakeStream",0.257690855712384
"217",386,80,10,NA,NA,NA,NA,1980,7,700,NA,57.1416,8.3219,4.5013,4.8731,5.24,25.82,27.8,31.38,3.83,1.33,846.0147634,14.63,"DR_LakeStream",0.257690855712384
"218",399,18,22,NA,NA,NA,NA,1999,8,588,NA,28.3357,15.5557,6.5025,12.079,NA,NA,NA,NA,NA,NA,1.858007014,NA,"Isolated",NA
"219",421,27,5,1296,25.8,25.8,20,2007,7,NA,NA,65.8887,10.2954,5.4113,12.717,3.17,0,0,75.76,18.34,0.96,17.80925961,1,"Headwater",0.0424205030233909
"220",425,20,10,NA,NA,NA,NA,1981,9,480,NA,52.569,8.652,4.3834,7.8484,8.79,0.22,10.65,54.81,13.64,1.36,265.7766123,12.5,"DR_LakeStream",0.178857079127044
"221",431,69,5,15625,25.8,25.8,20,2007,7,NA,NA,49.8772,8.7713,4.863,4.2619,6.95,57.53,17.41,7.27,7.84,1.79,72.19909314,1.1,"Headwater",0.506758584030059
"222",437,6,2,NA,10,10,NA,2009,9,1060,100,64.3416,17.8137,7.3838,12.1014,77.83,0,0,17.2,3.94,0.68,116.5184026,15.5448,"DR_LakeStream",0.16841880802392
"223",439,66,1023,NA,NA,NA,NA,2002,8,1012,NA,29.5591,15.5206,6.4049,13.0793,15.87,64.89,8.18,7.97,0.33,0.56,489.2778083,12.2,"DR_LakeStream",0.0120108996756515
"224",439,25,631,NA,NA,NA,NA,1991,8,1779,NA,29.5591,15.5206,6.4049,13.0793,15.87,64.89,8.18,7.97,0.33,0.56,489.2778083,12.2,"DR_LakeStream",0.0120108996756515
"225",439,18,366,NA,NA,NA,NA,1995,8,1160,NA,29.5591,15.5206,6.4049,13.0793,15.87,64.89,8.18,7.97,0.33,0.56,489.2778083,12.2,"DR_LakeStream",0.0120108996756515
"226",441,40,10,NA,NA,NA,NA,1981,8,960,NA,58.0608,8.7121,4.609,7.0644,4.31,17.36,16.31,18.37,37.59,1.05,69.91458248,7,"DR_Stream",0.129322133605782
"227",442,80,10,NA,NA,NA,NA,1980,7,620,NA,57.938,10.0866,5.2953,7.4903,14.35,17.85,34.66,19.86,2.53,3.23,109.3794774,41.8,"DR_LakeStream",0.134305541832547
"228",442,80,10,NA,NA,NA,NA,1980,9,870,NA,57.938,10.0866,5.2953,7.4903,14.35,17.85,34.66,19.86,2.53,3.23,109.3794774,41.8,"DR_LakeStream",0.134305541832547
"229",442,120,10,NA,NA,NA,NA,1980,7,910,NA,57.938,10.0866,5.2953,7.4903,14.35,17.85,34.66,19.86,2.53,3.23,109.3794774,41.8,"DR_LakeStream",0.134305541832547
"230",444,7,4,NA,7.1,5.9,NA,1980,9,1100,64,79.4193,17.1815,7.132,14.6263,9.47,13.86,12.8,35.41,20.08,1.06,218.5750594,3.048,"DR_Stream",0.384789073668516
"231",447,21.786196,2010.001,3308.553,NA,NA,NA,1994,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"232",447,69.784444,94.067,1795.532,NA,NA,NA,1994,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"233",447,92.663461,1215.5895,2499.47,NA,NA,NA,1994,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"234",447,81.285729,593.18975,1835.34,NA,NA,NA,1994,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"235",447,96.13722,378.628,1795.532,NA,NA,NA,1994,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"236",447,83.783098,6990.312,8295.879,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"237",447,103.878048,5723.94825,5622.976,NA,NA,NA,1995,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"238",447,43.57262,4660.164,4509.37,NA,NA,NA,1995,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"239",447,103.364993,7746.743,8906.064,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"240",447,55.47407,2702.824,3464.499,NA,NA,NA,1994,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"241",447,274.139574,5191.844,7355.151,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"242",447,145.8891875,5607.843,7240.638,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"243",447,275.987125,5786.795,6901.203,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"244",447,180.22421,5256.875,6789.426,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"245",447,115.900818,4632.05,6026.139,NA,NA,NA,1996,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"246",447,130.4102,4158.325,4503.384,NA,NA,NA,1996,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"247",447,65.326576,2910.116,4311.978,NA,NA,NA,1996,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"248",447,215.945056,2666.252,2879.226,NA,NA,NA,1996,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"249",447,455.07212,2424.051,2879.226,NA,NA,NA,1996,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"250",447,86.322695,6337.437,7704.2025,NA,NA,NA,1998,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"251",447,101.04573,5515.66575,7126.809,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"252",447,117.419472,5610.02675,6789.426,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"253",447,271.020766,5283.342,7240.638,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"254",447,92.12374,1053.2241,2235.4625,NA,NA,NA,1998,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"255",447,291.6165,378.44315,1623.30585,NA,NA,NA,1998,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"256",447,21.150765,65.09875,1976.791,NA,NA,NA,1998,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"257",447,464.056145,78.38675,1504.256,NA,NA,NA,1998,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"258",447,153.9565,6914.1725,7959.42835,NA,NA,NA,2000,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"259",447,72.3885,5215.877,6926.498263,NA,NA,NA,2000,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"260",447,67.4185,919.784,2089.468063,NA,NA,NA,2000,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"261",447,82.112,651.789,4130.130563,NA,NA,NA,2000,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"262",447,151.188,629.441,3840.942125,NA,NA,NA,2000,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"263",447,6.7335,6967.8975,8171.663525,NA,NA,NA,2001,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"264",447,112.03233,5204.85495,6738.3362,NA,NA,NA,1998,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"265",447,43.29708,2906.3486,4726.5849,NA,NA,NA,1998,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"266",447,67.93934,1538.9525,2973.4584,NA,NA,NA,1998,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"267",447,70.44275,1725.57125,2712.9555,NA,NA,NA,2001,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"268",447,137.152,1291.9935,2580.382,NA,NA,NA,2001,8,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"269",447,65.6145,772.224,1637.69,NA,NA,NA,2001,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"270",447,291.563,3031.4305,3784.36355,NA,NA,NA,2001,9,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"271",447,111.67775,3316.56025,4849.5845,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"272",447,67.909,3737.7885,4438.0131,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"273",447,83.6975,3687.594,4205.3637,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"274",447,117.972,3420.967,3822.7243,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"275",447,38.5185,3499.935,3759.1118,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"276",447,90.558,2703.1265,3987.712438,NA,NA,NA,2002,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
"277",447,91.310462,6240.712,7702.794,NA,NA,NA,1996,7,NA,NA,31.5285,15.9146,6.0853,13.479,5.44,77.68,3.8,12.63,0.14,0.14,238.8867009,9.39,"DR_Stream",0.00938546612600653
